,feature,importance
165,balance_of_contacts__weekend__day__text__min,-0.09309202741847661
166,balance_of_contacts__weekend__day__text__max,0.02038362721642661
167,balance_of_contacts__weekend__night__call__mean,0.12693269116626354
168,balance_of_contacts__weekend__night__call__std,-0.04833086440606186
169,balance_of_contacts__weekend__night__call__skewness,0.046748781200817775
170,balance_of_contacts__weekend__night__call__kurtosis,0.11564126511352209
171,balance_of_contacts__weekend__night__text__median,-0.07880668183514962
172,balance_of_contacts__weekend__night__text__skewness,0.015820878074606668
173,balance_of_contacts__weekend__night__text__kurtosis,-0.09129820772018808
174,balance_of_contacts__weekend__night__text__min,0.11381867066112195
175,interactions_per_contact__allweek__allday__call__skewness,0.039917371345519724
176,interactions_per_contact__allweek__allday__text__skewness,0.1774249735026806
177,interactions_per_contact__allweek__allday__text__kurtosis,0.022172443787408593
178,interactions_per_contact__allweek__allday__text__min,0.005141993098882716
179,interactions_per_contact__allweek__day__call__std,0.08573310855419444
180,interactions_per_contact__allweek__day__call__median,-0.05406236324530381
181,interactions_per_contact__allweek__day__text__mean,0.09835680906599915
182,interactions_per_contact__allweek__day__text__std,0.0254539153877233
183,interactions_per_contact__allweek__day__text__median,-0.004338331085595267
184,interactions_per_contact__allweek__day__text__max,-0.019019412886219427
185,interactions_per_contact__allweek__night__call__std,0.08902788708914365
186,interactions_per_contact__allweek__night__call__skewness,0.22619653995639297
187,interactions_per_contact__allweek__night__call__kurtosis,-0.0009057285098506459
188,interactions_per_contact__allweek__night__text__mean,-0.16048992118851435
189,interactions_per_contact__allweek__night__text__median,-0.06222454060381932
190,interactions_per_contact__allweek__night__text__min,0.1132713976070636
191,interactions_per_contact__allweek__night__text__max,-0.06654968432942818
192,interactions_per_contact__weekday__allday__call__skewness,0.023376176063626602
193,interactions_per_contact__weekday__allday__call__kurtosis,0.020570526588120346
194,interactions_per_contact__weekday__allday__call__max,-0.08543327669239631
195,interactions_per_contact__weekday__allday__text__std,-0.029404743323153345
196,interactions_per_contact__weekday__allday__text__kurtosis,0.03505872197066867
197,interactions_per_contact__weekday__allday__text__max,0.12690998752347799
