,feature,importance
389,interevent_time_recharges__allweek__night__median,0.19763892832318988
390,interevent_time_recharges__allweek__night__min,-0.09207796844310046
391,interevent_time_recharges__allweek__night__max,0.31317424293205365
392,interevent_time_recharges__weekday__allday__std,0.040808913170700976
393,interevent_time_recharges__weekday__allday__median,-0.4592923243262794
394,interevent_time_recharges__weekday__allday__skewness,-0.07051073864082175
395,interevent_time_recharges__weekday__allday__kurtosis,-0.2327970548905477
396,interevent_time_recharges__weekday__allday__min,0.09515938639299777
397,interevent_time_recharges__weekday__allday__max,-0.14629365369296274
398,interevent_time_recharges__weekday__day__median,0.20955793484585486
399,interevent_time_recharges__weekday__day__skewness,0.10321697162414166
400,interevent_time_recharges__weekday__day__min,-0.111932151354548
401,interevent_time_recharges__weekday__day__max,-0.009099081602686562
402,interevent_time_recharges__weekday__night__median,-0.39306183474275086
403,interevent_time_recharges__weekday__night__skewness,-0.08087870501310983
404,interevent_time_recharges__weekday__night__kurtosis,-0.09135783789613601
405,interevent_time_recharges__weekday__night__max,0.15430547236238945
406,interevent_time_recharges__weekend__allday__median,0.2816224796309913
407,interevent_time_recharges__weekend__allday__skewness,0.19366578080963395
408,interevent_time_recharges__weekend__allday__kurtosis,0.1705205894468652
409,interevent_time_recharges__weekend__allday__min,0.17989638528428475
410,interevent_time_recharges__weekend__day__std,0.1510038869571407
411,interevent_time_recharges__weekend__day__min,0.04633396375040601
412,interevent_time_recharges__weekend__day__max,0.1602757841163154
413,percent_pareto_recharges__allweek__day,-0.013256776732962355
414,percent_pareto_recharges__weekday__allday,0.06842987524306746
415,percent_pareto_recharges__weekday__day,-0.22833380819140187
416,percent_pareto_recharges__weekday__night,0.06516786540551207
417,percent_pareto_recharges__weekend__night,0.006573814254769297
418,number_of_recharges__allweek__night,0.03172885426649985
419,number_of_recharges__weekday__allday,-0.4451460642158405
420,number_of_recharges__weekday__day,-0.2520901682715104
421,number_of_recharges__weekday__night,0.25559071262807476
422,number_of_recharges__weekend__day,0.11386534788006146
